"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1413,0.04174107
0,1414,0.04158646
0,1415,0.04143247
0,1416,0.04127907
0,1417,0.04112627
0,1418,0.04097407
0,1419,0.04082246
0,1420,0.04067144
0,1421,0.04052101
0,1422,0.04037116
0,1423,0.0402219
0,1424,0.04007322
0,1425,0.03992512
0,1426,0.03977759
0,1427,0.03963064
0,1428,0.03948426
0,1429,0.03933845
0,1430,0.03919321
0,1431,0.03904854
0,1432,0.03890442
0,1433,0.03876087
0,1434,0.03861788
0,1435,0.03847544
0,1436,0.03833356
0,1437,0.03819223
0,1438,0.03805144
0,1439,0.03791121
0,1440,0.03777152
